Protocol,Length
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.0625,0.015012942191544434
0.0625,0.003106125970664367
0.0625,0.008628127696289904
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.0018981880931837796
0.0625,0.00043140638481449587
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.125,0.009922346850733392
0.125,0.020103537532355477
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.25,0.0008628127696289909
0.25,0.0036238136324417596
0.0625,0.008628127696289904
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.0625,0.003106125970664367
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.0625,0.008541846419327006
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.005953408110440035
0.0625,0.00043140638481449587
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.0625,0.0005176876617773944
0.3125,0.09534081104400345
0.3125,0.04874892148403796
0.1875,0.0008628127696289909
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.0625,0.003106125970664367
0.3125,0.03882657463330458
0.3125,0.0038826574633304576
0.1875,0.0008628127696289909
0.3125,0.03856773080241588
0.3125,0.0038826574633304576
0.1875,0.0008628127696289909
0.375,0.003278688524590164
0.375,0.029163071613459875
0.1875,0.0008628127696289909
0.375,0.2369283865401208
0.375,0.12096635030198447
0.375,0.033304572907679034
0.375,0.003278688524590164
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.375,0.011302847282139775
0.1875,0.0008628127696289909
0.375,0.008024158757549613
0.375,0.128213977566868
0.375,0.12519413287316652
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0008628127696289909
0.375,0.029508196721311473
0.1875,0.0005176876617773944
0.0,0.004314063848144953
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.4375,0.026833477135461605
0.0625,0.003106125970664367
0.0625,0.008628127696289904
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.0625,0.008541846419327006
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.0018981880931837796
0.0625,0.00043140638481449587
0.0625,0.0006039689387402937
0.0625,0.001553062985332183
0.0625,0.003106125970664367
0.0625,0.008628127696289904
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.005953408110440035
0.0625,0.00043140638481449587
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.3125,0.04012079378774806
0.3125,0.007333908541846419
0.3125,0.0725625539257981
0.3125,0.0027610008628127696
0.1875,0.0
0.1875,0.11855047454702329
0.3125,0.12812769628990509
0.3125,0.02424503882657463
0.1875,0.0003451251078515965
0.4375,0.013891285591026748
0.0625,0.015012942191544434
0.0625,0.003106125970664367
0.3125,0.003710094909404659
0.3125,0.0031924072476272646
0.1875,0.0008628127696289909
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.3125,0.006557377049180329
0.3125,0.017687661777394306
0.125,0.008024158757549613
0.1875,0.0005176876617773944
0.125,0.0091458153580673
0.125,0.008628127696289904
0.125,0.0091458153580673
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.4375,0.013891285591026748
0.0625,0.003106125970664367
0.0625,0.008628127696289904
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.1875,0.0003451251078515965
0.1875,0.0
0.0625,0.008541846419327006
0.3125,0.09534081104400345
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.06755823986194996
0.0625,0.008455565142364108
0.0625,0.0018981880931837796
0.0625,0.00043140638481449587
0.0625,0.0006039689387402937
0.0625,0.001553062985332183
0.3125,0.04874892148403796
0.1875,0.0008628127696289909
0.3125,0.004918032786885246
0.1875,0.0
0.4375,0.013891285591026748
0.0625,0.003106125970664367
0.3125,0.0025884383088869718
0.1875,0.0005176876617773944
0.1875,0.0003451251078515965
0.1875,0.0003451251078515965
0.3125,0.006557377049180329
0.3125,0.017687661777394306
0.1875,0.0005176876617773944
0.4375,0.013891285591026748
0.0625,0.003106125970664367
0.5,0.002847282139775669
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.5,0.01699741156169111
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.125,0.008455565142364108
0.125,0.008455565142364108
0.125,0.002415875754961174
0.375,0.003278688524590164
0.1875,0.0008628127696289909
0.125,0.002415875754961174
0.1875,0.0005176876617773944
0.1875,0.0012079378774805874
0.1875,0.0008628127696289909
0.1875,0.0018981880931837796
0.1875,0.0005176876617773944
0.1875,0.0008628127696289909
0.1875,0.015875754961173424
0.1875,0.0008628127696289909
0.5625,0.0023295944779982746
0.1875,0.0005176876617773944
0.1875,0.0008628127696289909
0.1875,1.0
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.12545297670405522
0.5625,0.09930974978429681
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.5625,0.022778257118205348
0.1875,0.0005176876617773944
0.0625,0.003106125970664367
0.0625,0.008541846419327006
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.0625,0.0005176876617773944
0.0625,0.06755823986194996
0.0625,0.008541846419327006
0.0625,0.0009490940465918902
0.0625,0.0016393442622950824
0.3125,0.04012079378774806
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.001984469370146678
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.3125,0.007333908541846419
0.3125,0.072648835202761
0.3125,0.0027610008628127696
0.1875,0.0
0.3125,0.23761863675582398
0.3125,0.009059534081104402
0.3125,0.02424503882657463
0.1875,0.0003451251078515965
0.0625,0.015012942191544434
0.0625,0.003106125970664367
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.625,0.0003451251078515965
0.6875,0.0036238136324417596
0.6875,0.003278688524590164
0.0625,0.003106125970664367
0.3125,0.0038826574633304576
0.3125,0.0031924072476272646
0.75,0.02441760138050043
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.625,0.0003451251078515965
0.3125,0.09534081104400345
0.3125,0.04874892148403796
0.1875,0.0008628127696289909
0.0625,0.003106125970664367
0.0625,0.008541846419327006
0.0625,0.0009490940465918902
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.001984469370146678
0.0625,0.00043140638481449587
0.0625,0.0006039689387402937
0.0625,0.001553062985332183
0.0625,0.005263157894736842
0.0625,0.003106125970664367
0.0625,0.0016393442622950824
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.3125,0.09534081104400345
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.1875,0.0005176876617773944
0.1875,0.2365832614322692
0.3125,0.4182053494391717
0.1875,0.0008628127696289909
0.3125,0.09732528041415013
0.1875,0.0005176876617773944
0.3125,0.06669542709232097
0.1875,0.0008628127696289909
0.0625,0.003106125970664367
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.3125,0.04012079378774806
0.3125,0.007333908541846419
0.3125,0.0725625539257981
0.3125,0.0027610008628127696
0.1875,0.0
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.3125,0.23761863675582398
0.3125,0.009059534081104402
0.3125,0.02424503882657463
0.1875,0.0003451251078515965
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.375,0.003278688524590164
0.1875,0.0008628127696289909
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.0625,0.015012942191544434
0.0625,0.003106125970664367
0.0625,0.008541846419327006
0.0625,0.0009490940465918902
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.001984469370146678
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.1875,0.0005176876617773944
0.1875,0.0008628127696289909
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.05142364106988784
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.5,0.003278688524590164
0.5,0.004314063848144953
0.8125,0.10664365832614323
0.8125,0.005435720448662641
0.8125,0.035202761000862816
0.8125,0.10629853321829164
0.8125,0.06859361518550475
0.8125,0.014926660914581533
0.8125,0.0005176876617773944
0.8125,0.00552200172562554
0.8125,0.0014667817083692846
0.8125,0.008800690250215702
0.8125,0.0003451251078515965
0.8125,0.0014667817083692846
0.8125,0.023641069887834338
0.8125,0.0002588438308886972
0.8125,0.0018119068162208802
0.8125,0.0006039689387402937
0.5,0.0030198446937014676
0.8125,0.10664365832614323
0.8125,0.005263157894736842
0.5,0.0025021570319240724
0.0625,0.04331320103537532
0.0625,0.002415875754961174
0.0625,0.0018981880931837796
0.5,0.004055220017256256
0.8125,0.10664365832614323
0.8125,0.005435720448662641
0.8125,0.04012079378774806
0.8125,0.005090595340811045
0.0625,0.0016393442622950824
0.0625,0.0012942191544434859
0.0625,0.010526315789473682
0.0625,0.0006039689387402937
0.0625,0.001553062985332183
0.5,0.006039689387402934
0.8125,0.10664365832614323
0.8125,0.005349439171699741
0.8125,0.07238999137187231
0.8125,0.011906816220880068
0.8125,0.10629853321829164
0.8125,0.06833477135461605
0.8125,0.015185504745470233
0.8125,0.00552200172562554
0.8125,0.0014667817083692846
0.8125,0.10629853321829164
0.8125,0.08723037100949094
0.8125,0.009318377911993098
0.8125,0.10629853321829164
0.8125,0.06798964624676446
0.8125,0.0006039689387402937
0.8125,0.015012942191544434
0.8125,0.0005176876617773944
0.8125,0.00552200172562554
0.8125,0.0009490940465918902
0.8125,0.0014667817083692846
0.8125,0.001553062985332183
0.8125,0.001553062985332183
0.8125,0.008800690250215702
0.8125,0.00043140638481449587
0.8125,0.0014667817083692846
0.8125,0.10629853321829164
0.8125,0.06755823986194996
0.8125,0.01440897325280414
0.8125,0.0005176876617773944
0.8125,0.00552200172562554
0.8125,0.0014667817083692846
0.8125,0.05366695427092321
0.8125,0.0018119068162208802
0.8125,0.04365832614322692
0.8125,0.0018119068162208802
0.8125,0.029076790336496978
0.8125,0.008886971527178603
0.8125,0.0002588438308886972
0.8125,0.0018119068162208802
0.8125,0.0006039689387402937
0.8125,0.0006039689387402937
0.8125,0.001984469370146678
0.8125,0.0002588438308886972
0.8125,0.0018119068162208802
0.8125,0.0006039689387402937
0.8125,0.10664365832614323
0.8125,0.0006039689387402937
0.8125,0.00552200172562554
0.8125,0.10629853321829164
0.8125,0.06807592752372735
0.8125,0.014926660914581533
0.8125,0.00552200172562554
0.8125,0.0014667817083692846
0.8125,0.10629853321829164
0.8125,0.10664365832614323
0.8125,0.024503882657463328
0.8125,0.02545297670405522
0.8125,0.009318377911993098
0.8125,0.0006039689387402937
0.8125,0.0006039689387402937
0.8125,0.0009490940465918902
0.8125,0.0014667817083692846
0.8125,0.0009490940465918902
0.8125,0.001553062985332183
0.8125,0.001553062985332183
0.8125,0.0002588438308886972
0.8125,0.0016393442622950824
0.8125,0.008800690250215702
0.8125,0.0016393442622950824
0.8125,0.0003451251078515965
0.8125,0.0016393442622950824
0.3125,0.004486626402070751
0.3125,0.004831751509922347
0.8125,0.0727351164797239
0.8125,0.001984469370146678
0.1875,0.0005176876617773944
0.8125,0.01613459879206212
0.8125,0.0016393442622950824
0.8125,0.0005176876617773944
0.8125,0.10595340811044003
0.8125,0.0915444348576359
0.8125,0.012942191544434857
0.8125,0.0018119068162208802
0.8125,0.0014667817083692846
0.8125,0.008800690250215702
0.8125,0.0007765314926660915
0.8125,0.001984469370146678
0.8125,0.0002588438308886972
0.8125,0.0018119068162208802
0.0625,0.0012942191544434859
0.8125,0.0005176876617773944
0.8125,0.031751509922346856
0.0625,0.0006039689387402937
0.8125,0.0007765314926660915
0.8125,0.001553062985332183
0.8125,0.0005176876617773944
0.8125,0.0002588438308886972
0.8125,0.0016393442622950824
0.8125,0.001553062985332183
0.8125,0.04339948231233823
0.8125,0.010526315789473682
0.8125,0.0018119068162208802
0.8125,0.0005176876617773944
0.8125,0.0014667817083692846
0.8125,0.0002588438308886972
0.8125,0.0016393442622950824
0.8125,0.04443485763589301
0.8125,0.0012942191544434859
0.8125,0.0018119068162208802
0.8125,0.01009490940465919
0.8125,0.00043140638481449587
0.8125,0.0002588438308886972
0.8125,0.0016393442622950824
0.0625,0.003106125970664367
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.5,0.0022433132010353752
0.5,0.005349439171699741
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0003451251078515965
0.375,0.003278688524590164
0.1875,0.0008628127696289909
0.3125,0.015012942191544434
0.1875,0.0
0.3125,0.11855047454702329
0.3125,0.1540120793787748
0.1875,0.0003451251078515965
0.3125,0.010698878343399481
0.1875,0.034943917169974116
0.3125,0.0038826574633304576
0.1875,0.0008628127696289909
0.3125,0.04288179465056083
0.3125,0.0023295944779982746
0.3125,0.0021570319240724768
0.1875,0.0
0.1875,0.0003451251078515965
0.3125,0.0025021570319240724
0.1875,0.0003451251078515965
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.008541846419327006
0.0625,0.0009490940465918902
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.001984469370146678
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.3125,0.09534081104400345
0.1875,0.0005176876617773944
0.3125,0.04874892148403796
0.1875,0.0008628127696289909
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.0625,0.003106125970664367
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.5,0.0023295944779982746
0.5,0.0025884383088869718
0.5,0.001984469370146678
0.5,0.0022433132010353752
0.1875,0.0005176876617773944
0.1875,0.0008628127696289909
0.0,0.015789473684210527
0.0,0.005349439171699741
0.3125,0.018464193270060394
0.3125,0.03339085418464194
0.3125,0.038912855910267476
0.3125,0.04443485763589301
0.3125,0.17972389991371873
0.3125,0.21432269197584125
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.5,0.0023295944779982746
0.5,0.0025884383088869718
0.0625,0.003106125970664367
0.5,0.0022433132010353752
0.5,0.001984469370146678
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.5,0.002415875754961174
0.5,0.0034512510785159626
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.875,0.0029335634167385683
0.875,0.0025884383088869718
0.0,0.015789473684210527
0.0,0.005349439171699741
0.0625,0.003106125970664367
0.5,0.002847282139775669
0.5,0.002847282139775669
0.5,0.014926660914581533
0.5,0.014926660914581533
0.1875,0.001553062985332183
0.1875,0.0012079378774805874
0.1875,0.0008628127696289909
0.5625,0.008369283865401207
0.5625,0.016824849007765316
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.1875,0.0018981880931837796
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.3125,0.04012079378774806
0.125,0.008024158757549613
0.125,0.0091458153580673
0.3125,0.007333908541846419
0.3125,0.0724762726488352
0.3125,0.0027610008628127696
0.1875,0.0
0.3125,0.23761863675582398
0.3125,0.008886971527178603
0.3125,0.02424503882657463
0.1875,0.0003451251078515965
0.0625,0.015012942191544434
0.0625,0.003106125970664367
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.0,0.004572907679033651
0.0625,0.003106125970664367
0.0,0.013028472821397755
0.0,0.01613459879206212
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.3125,0.09534081104400345
0.3125,0.04874892148403796
0.1875,0.0008628127696289909
0.3125,0.038740293356341673
0.3125,0.0038826574633304576
0.1875,0.0008628127696289909
0.0,0.004572907679033651
0.5,0.0018119068162208802
0.5,0.017515099223468507
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0003451251078515965
0.3125,0.01527178602243313
0.1875,0.0
0.3125,0.23761863675582398
0.3125,0.0182916307161346
0.1875,0.0003451251078515965
0.3125,0.010698878343399481
0.1875,0.0
0.3125,0.02174288179465056
0.3125,0.02346850733390854
0.1875,0.0
0.3125,0.037791199309749786
0.0625,0.008628127696289904
0.1875,0.0
0.0625,0.0009490940465918902
0.0625,0.0016393442622950824
0.375,0.003278688524590164
0.1875,0.029163071613459875
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.0625,0.003106125970664367
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.001984469370146678
0.375,0.2369283865401208
0.375,0.12096635030198447
0.0625,0.0016393442622950824
0.375,0.033304572907679034
0.0625,0.0005176876617773944
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.0625,0.020621225194132873
0.1875,0.0005176876617773944
0.3125,0.021484037963761863
0.375,0.011302847282139775
0.375,0.008024158757549613
0.375,0.2365832614322692
0.375,0.013891285591026748
0.1875,0.0008628127696289909
0.375,0.029508196721311473
0.1875,0.0003451251078515965
0.1875,0.0003451251078515965
0.9375,0.01699741156169111
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.3125,0.0031924072476272646
0.3125,0.0038826574633304576
0.1875,0.0005176876617773944
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.003106125970664367
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.0625,0.0013805004314063852
0.0625,0.0016393442622950824
0.0625,0.005004314063848146
0.0625,0.0016393442622950824
0.0625,0.05884383088869716
0.0625,0.0008628127696289909
0.0625,0.0016393442622950824
0.0625,0.04383088869715272
0.0625,0.0034512510785159626
0.0625,0.0018981880931837796
0.0625,0.0016393442622950824
0.0625,0.0006039689387402937
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.3125,0.008541846419327006
0.3125,0.006816220880069025
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.1875,0.0003451251078515965
0.0625,0.003106125970664367
0.5625,0.0270060396893874
0.5625,0.026833477135461605
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.5625,0.026229508196721308
0.5625,0.019068162208800688
0.5,0.0020707506471095774
0.5,0.017773943054357203
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0003451251078515965
0.3125,0.015530629853321827
0.1875,0.0
0.3125,0.11855047454702329
0.1875,0.11855047454702329
0.3125,0.018464193270060394
0.1875,0.0003451251078515965
0.3125,0.010698878343399481
0.1875,0.0
0.3125,0.02174288179465056
0.3125,0.026919758412424503
0.1875,0.0
0.3125,0.0036238136324417596
0.3125,0.004227782571182053
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.3125,0.003537532355478862
0.5625,0.0270060396893874
0.1875,0.0008628127696289909
0.1875,0.594823123382226
0.1875,0.594823123382226
0.3125,0.22493528904227783
0.1875,0.11855047454702329
0.1875,0.3566867989646247
0.1875,0.0003451251078515965
0.1875,0.0003451251078515965
0.0625,0.0012942191544434859
0.1875,0.594823123382226
0.3125,0.47575496117342536
0.1875,0.11855047454702329
0.3125,0.594823123382226
0.3125,0.39413287316652285
0.1875,0.0003451251078515965
0.0625,0.0006039689387402937
0.1875,0.0003451251078515965
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.5625,0.019068162208800688
0.1875,0.0008628127696289909
0.3125,0.0029335634167385683
0.1875,0.0008628127696289909
0.3125,0.002847282139775669
0.3125,0.0021570319240724768
0.1875,0.0003451251078515965
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.4375,0.035806729939603106
0.4375,0.0361518550474547
0.4375,0.038912855910267476
0.4375,0.041501294219154446
0.4375,0.04132873166522865
0.3125,0.01285591026747196
0.1875,0.0005176876617773944
0.3125,0.0545297670405522
0.1875,0.0005176876617773944
0.4375,0.035806729939603106
0.4375,0.0361518550474547
0.4375,0.038912855910267476
0.4375,0.041501294219154446
0.4375,0.04132873166522865
0.3125,0.04012079378774806
0.3125,0.007333908541846419
0.3125,0.072648835202761
0.3125,0.0027610008628127696
0.1875,0.0
0.3125,0.23761863675582398
0.3125,0.008973252804141501
0.3125,0.02424503882657463
0.1875,0.0003451251078515965
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.015012942191544434
0.0625,0.003106125970664367
0.5,0.0022433132010353752
0.5,0.0023295944779982746
0.5,0.023986194995685935
0.5,0.001984469370146678
0.5,0.0023295944779982746
0.5,0.001984469370146678
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.1875,0.0008628127696289909
0.1875,0.0008628127696289909
0.1875,0.0005176876617773944
0.1875,0.0005176876617773944
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.003106125970664367
0.3125,0.09534081104400345
0.3125,0.04874892148403796
0.1875,0.0008628127696289909
0.0625,0.003106125970664367
0.125,0.008369283865401207
0.125,0.009749784296807593
0.0625,0.0012942191544434859
0.0625,0.0006039689387402937
0.0625,0.008628127696289904
0.0625,0.0009490940465918902
0.0625,0.0016393442622950824
0.0625,0.008455565142364108
0.0625,0.00043140638481449587
0.0625,0.001984469370146678
0.0625,0.0016393442622950824
0.0625,0.0005176876617773944
0.6875,0.0003451251078515965
0.6875,0.0
0.0625,0.003106125970664367
0.3125,0.008541846419327006
0.3125,0.006816220880069025
0.1875,0.0003451251078515965
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.6875,0.0003451251078515965
0.6875,0.0
0.1875,0.0003451251078515965
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.1875,0.0
0.0625,0.003106125970664367
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.1875,0.0003451251078515965
0.1875,0.0005176876617773944
0.0,0.0023295944779982746
0.0,0.023037100949094044
0.3125,0.04012079378774806
0.3125,0.007333908541846419
0.3125,0.072648835202761
0.3125,0.0027610008628127696
0.1875,0.0
